$GPRMC,172144.000,A,3402.6779,N,11829.6943,W,0.16,187.96,200516,,,A*7E
$GPRMC,172145.000,A,3402.6779,N,11829.6943,W,0.00,187.96,200516,,,A*78
$GPRMC,172146.000,A,3402.6779,N,11829.6943,W,0.00,187.96,200516,,,A*7B
$GPRMC,172147.000,A,3402.6779,N,11829.6943,W,0.00,187.96,200516,,,A*7A
$GPRMC,172148.000,A,3402.6779,N,11829.6943,W,0.00,187.96,200516,,,A*75
$GPRMC,172149.000,A,3402.6779,N,11829.6943,W,0.00,187.96,200516,,,A*74
$GPRMC,172150.000,A,3402.6779,N,11829.6943,W,0.00,187.96,200516,,,A*7C
$GPRMC,172151.000,A,3402.6779,N,11829.6943,W,0.00,187.96,200516,,,A*7D
$GPRMC,172152.000,A,3402.6779,N,11829.6943,W,0.00,187.96,200516,,,A*7E
$GPRMC,172153.000,A,3402.6779,N,11829.6943,W,0.00,187.96,200516,,,A*7F
$GPRMC,172154.000,A,3402.6779,N,11829.6943,W,0.00,187.96,200516,,,A*78
$GPRMC,172155.000,A,3402.6779,N,11829.6943,W,0.00,187.96,200516,,,A*79
$GPRMC,172156.000,A,3402.6779,N,11829.6943,W,0.00,187.96,200516,,,A*7A
$GPRMC,172157.000,A,3402.6779,N,11829.6943,W,0.00,187.96,200516,,,A*7B
$GPRMC,172158.000,A,3402.6779,N,11829.6943,W,0.00,187.96,200516,,,A*74
$GPRMC,172159.000,A,3402.6779,N,11829.6943,W,0.00,187.96,200516,,,A*75
$GPRMC,172200.000,A,3402.6779,N,11829.6943,W,0.00,187.96,200516,,,A*7A
$GPRMC,172201.000,A,3402.6779,N,11829.6943,W,0.23,187.96,200516,,,A*7A
$GPRMC,172202.000,A,3402.6779,N,11829.6943,W,0.00,187.96,200516,,,A*78
$GPRMC,172203.000,A,3402.6779,N,11829.6943,W,0.00,187.96,200516,,,A*79
$GPRMC,172204.000,A,3402.6779,N,11829.6942,W,0.19,187.96,200516,,,A*77
$GPRMC,172205.000,A,3402.6779,N,11829.6942,W,0.01,187.96,200516,,,A*7F
$GPRMC,172206.000,A,3402.6779,N,11829.6941,W,0.23,187.96,200516,,,A*7F
$GPRMC,172207.000,A,3402.6779,N,11829.6941,W,0.00,187.96,200516,,,A*7F
$GPRMC,172208.000,A,3402.6779,N,11829.6941,W,0.00,187.96,200516,,,A*70
$GPRMC,172209.000,A,3402.6779,N,11829.6941,W,0.00,187.96,200516,,,A*71
$GPRMC,172210.000,A,3402.6779,N,11829.6941,W,0.00,187.96,200516,,,A*79
$GPRMC,172211.000,A,3402.6780,N,11829.6940,W,0.19,187.96,200516,,,A*77
$GPRMC,172212.000,A,3402.6780,N,11829.6940,W,0.01,187.96,200516,,,A*7D
$GPRMC,172213.000,A,3402.6780,N,11829.6940,W,0.00,187.96,200516,,,A*7D
$GPRMC,172214.000,A,3402.6780,N,11829.6940,W,0.00,187.96,200516,,,A*7A
$GPRMC,172215.000,A,3402.6780,N,11829.6940,W,0.00,187.96,200516,,,A*7B
$GPRMC,172216.000,A,3402.6780,N,11829.6940,W,0.00,187.96,200516,,,A*78
$GPRMC,172217.000,A,3402.6780,N,11829.6940,W,0.00,187.96,200516,,,A*79
$GPRMC,172218.000,A,3402.6781,N,11829.6938,W,0.09,187.96,200516,,,A*71
$GPRMC,172219.000,A,3402.6781,N,11829.6938,W,0.00,187.96,200516,,,A*79
$GPRMC,172220.000,A,3402.6781,N,11829.6938,W,0.00,187.96,200516,,,A*73
$GPRMC,172221.000,A,3402.6781,N,11829.6938,W,0.00,187.96,200516,,,A*72
